Site,Latitude,Longitude,Elevation,Time,Depth,LakeElevation,BedTemperature
HarryPotter,70.032,-152.194,12.3,8/28/19,2.29,12.34,7.5
HarryPotter,70.032,-152.194,12.3,8/29/19,2.29,12.34,7.7
HarryPotter,70.032,-152.194,12.3,8/30/19,2.29,12.34,7.7
HarryPotter,70.032,-152.194,12.3,8/31/19,2.29,12.34,7.0
HarryPotter,70.032,-152.194,12.3,9/1/19,2.28,12.33,6.4
HarryPotter,70.032,-152.194,12.3,9/2/19,2.27,12.32,6.5
HarryPotter,70.032,-152.194,12.3,9/3/19,2.27,12.32,7.3
HarryPotter,70.032,-152.194,12.3,9/4/19,2.27,12.32,8.3
HarryPotter,70.032,-152.194,12.3,9/5/19,2.27,12.32,8.6
HarryPotter,70.032,-152.194,12.3,9/6/19,2.27,12.32,8.9
HarryPotter,70.032,-152.194,12.3,9/7/19,2.26,12.31,9.3
HarryPotter,70.032,-152.194,12.3,9/8/19,2.26,12.31,9.8
HarryPotter,70.032,-152.194,12.3,9/9/19,2.26,12.31,10.1
HarryPotter,70.032,-152.194,12.3,9/10/19,2.25,12.30,10.0
HarryPotter,70.032,-152.194,12.3,9/11/19,2.25,12.30,9.7
HarryPotter,70.032,-152.194,12.3,9/12/19,2.25,12.30,9.2
HarryPotter,70.032,-152.194,12.3,9/13/19,2.25,12.30,8.3
HarryPotter,70.032,-152.194,12.3,9/14/19,2.25,12.30,7.7
HarryPotter,70.032,-152.194,12.3,9/15/19,2.24,12.29,6.8
HarryPotter,70.032,-152.194,12.3,9/16/19,2.24,12.29,5.7
HarryPotter,70.032,-152.194,12.3,9/17/19,2.24,12.29,5.5
HarryPotter,70.032,-152.194,12.3,9/18/19,2.24,12.29,5.4
HarryPotter,70.032,-152.194,12.3,9/19/19,2.25,12.30,5.3
HarryPotter,70.032,-152.194,12.3,9/20/19,2.24,12.29,4.8
HarryPotter,70.032,-152.194,12.3,9/21/19,2.25,12.30,4.2
HarryPotter,70.032,-152.194,12.3,9/22/19,2.25,12.30,4.1
HarryPotter,70.032,-152.194,12.3,9/23/19,2.25,12.30,4.0
HarryPotter,70.032,-152.194,12.3,9/24/19,2.25,12.30,3.6
HarryPotter,70.032,-152.194,12.3,9/25/19,2.25,12.30,3.4
HarryPotter,70.032,-152.194,12.3,9/26/19,2.25,12.30,3.2
HarryPotter,70.032,-152.194,12.3,9/27/19,2.24,12.29,2.8
HarryPotter,70.032,-152.194,12.3,9/28/19,2.24,12.29,2.8
HarryPotter,70.032,-152.194,12.3,9/29/19,2.24,12.29,2.7
HarryPotter,70.032,-152.194,12.3,9/30/19,2.24,12.29,2.7
HarryPotter,70.032,-152.194,12.3,10/1/19,2.24,12.29,3.1
HarryPotter,70.032,-152.194,12.3,10/2/19,2.24,12.29,3.0
HarryPotter,70.032,-152.194,12.3,10/3/19,2.24,12.29,2.7
HarryPotter,70.032,-152.194,12.3,10/4/19,2.24,12.29,2.3
HarryPotter,70.032,-152.194,12.3,10/5/19,2.24,12.29,1.7
HarryPotter,70.032,-152.194,12.3,10/6/19,2.24,12.29,1.2
HarryPotter,70.032,-152.194,12.3,10/7/19,NaN,NaN,0.8
HarryPotter,70.032,-152.194,12.3,10/8/19,NaN,NaN,0.5
HarryPotter,70.032,-152.194,12.3,10/9/19,NaN,NaN,0.3
HarryPotter,70.032,-152.194,12.3,10/10/19,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,10/11/19,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,10/12/19,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,10/13/19,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,10/14/19,NaN,NaN,0.3
HarryPotter,70.032,-152.194,12.3,10/15/19,NaN,NaN,0.4
HarryPotter,70.032,-152.194,12.3,10/16/19,NaN,NaN,0.5
HarryPotter,70.032,-152.194,12.3,10/17/19,NaN,NaN,0.6
HarryPotter,70.032,-152.194,12.3,10/18/19,NaN,NaN,0.7
HarryPotter,70.032,-152.194,12.3,10/19/19,NaN,NaN,0.8
HarryPotter,70.032,-152.194,12.3,10/20/19,NaN,NaN,0.8
HarryPotter,70.032,-152.194,12.3,10/21/19,NaN,NaN,0.9
HarryPotter,70.032,-152.194,12.3,10/22/19,2.23,12.28,1.0
HarryPotter,70.032,-152.194,12.3,10/23/19,2.23,12.28,1.0
HarryPotter,70.032,-152.194,12.3,10/24/19,2.23,12.28,1.0
HarryPotter,70.032,-152.194,12.3,10/25/19,2.23,12.28,1.0
HarryPotter,70.032,-152.194,12.3,10/26/19,2.23,12.28,1.0
HarryPotter,70.032,-152.194,12.3,10/27/19,2.23,12.28,1.1
HarryPotter,70.032,-152.194,12.3,10/28/19,2.24,12.29,1.1
HarryPotter,70.032,-152.194,12.3,10/29/19,2.24,12.29,1.0
HarryPotter,70.032,-152.194,12.3,10/30/19,2.24,12.29,1.0
HarryPotter,70.032,-152.194,12.3,10/31/19,2.24,12.29,1.1
HarryPotter,70.032,-152.194,12.3,11/1/19,2.24,12.29,1.2
HarryPotter,70.032,-152.194,12.3,11/2/19,2.24,12.29,1.2
HarryPotter,70.032,-152.194,12.3,11/3/19,2.24,12.29,1.1
HarryPotter,70.032,-152.194,12.3,11/4/19,2.24,12.29,1.3
HarryPotter,70.032,-152.194,12.3,11/5/19,2.24,12.29,1.3
HarryPotter,70.032,-152.194,12.3,11/6/19,2.24,12.29,1.3
HarryPotter,70.032,-152.194,12.3,11/7/19,2.24,12.29,1.3
HarryPotter,70.032,-152.194,12.3,11/8/19,2.24,12.29,1.4
HarryPotter,70.032,-152.194,12.3,11/9/19,2.23,12.28,1.4
HarryPotter,70.032,-152.194,12.3,11/10/19,2.24,12.29,1.4
HarryPotter,70.032,-152.194,12.3,11/11/19,2.24,12.29,1.3
HarryPotter,70.032,-152.194,12.3,11/12/19,2.24,12.29,1.3
HarryPotter,70.032,-152.194,12.3,11/13/19,2.24,12.29,1.3
HarryPotter,70.032,-152.194,12.3,11/14/19,2.24,12.29,1.5
HarryPotter,70.032,-152.194,12.3,11/15/19,2.24,12.29,1.5
HarryPotter,70.032,-152.194,12.3,11/16/19,2.23,12.28,1.5
HarryPotter,70.032,-152.194,12.3,11/17/19,2.24,12.29,1.4
HarryPotter,70.032,-152.194,12.3,11/18/19,2.24,12.29,1.3
HarryPotter,70.032,-152.194,12.3,11/19/19,2.24,12.29,1.3
HarryPotter,70.032,-152.194,12.3,11/20/19,2.24,12.29,1.2
HarryPotter,70.032,-152.194,12.3,11/21/19,2.24,12.29,1.0
HarryPotter,70.032,-152.194,12.3,11/22/19,2.24,12.29,1.0
HarryPotter,70.032,-152.194,12.3,11/23/19,2.25,12.30,1.0
HarryPotter,70.032,-152.194,12.3,11/24/19,2.25,12.30,0.9
HarryPotter,70.032,-152.194,12.3,11/25/19,NaN,NaN,0.9
HarryPotter,70.032,-152.194,12.3,11/26/19,NaN,NaN,0.9
HarryPotter,70.032,-152.194,12.3,11/27/19,NaN,NaN,0.9
HarryPotter,70.032,-152.194,12.3,11/28/19,NaN,NaN,0.9
HarryPotter,70.032,-152.194,12.3,11/29/19,NaN,NaN,0.9
HarryPotter,70.032,-152.194,12.3,11/30/19,NaN,NaN,0.9
HarryPotter,70.032,-152.194,12.3,12/1/19,NaN,NaN,0.9
HarryPotter,70.032,-152.194,12.3,12/2/19,2.25,12.30,0.9
HarryPotter,70.032,-152.194,12.3,12/3/19,NaN,NaN,0.9
HarryPotter,70.032,-152.194,12.3,12/4/19,NaN,NaN,0.9
HarryPotter,70.032,-152.194,12.3,12/5/19,NaN,NaN,0.9
HarryPotter,70.032,-152.194,12.3,12/6/19,NaN,NaN,0.9
HarryPotter,70.032,-152.194,12.3,12/7/19,NaN,NaN,0.9
HarryPotter,70.032,-152.194,12.3,12/8/19,NaN,NaN,0.9
HarryPotter,70.032,-152.194,12.3,12/9/19,NaN,NaN,0.9
HarryPotter,70.032,-152.194,12.3,12/10/19,NaN,NaN,0.9
HarryPotter,70.032,-152.194,12.3,12/11/19,NaN,NaN,0.8
HarryPotter,70.032,-152.194,12.3,12/12/19,NaN,NaN,0.8
HarryPotter,70.032,-152.194,12.3,12/13/19,NaN,NaN,0.8
HarryPotter,70.032,-152.194,12.3,12/14/19,NaN,NaN,0.8
HarryPotter,70.032,-152.194,12.3,12/15/19,NaN,NaN,0.8
HarryPotter,70.032,-152.194,12.3,12/16/19,NaN,NaN,0.7
HarryPotter,70.032,-152.194,12.3,12/17/19,NaN,NaN,0.7
HarryPotter,70.032,-152.194,12.3,12/18/19,NaN,NaN,0.7
HarryPotter,70.032,-152.194,12.3,12/19/19,NaN,NaN,0.6
HarryPotter,70.032,-152.194,12.3,12/20/19,NaN,NaN,0.6
HarryPotter,70.032,-152.194,12.3,12/21/19,NaN,NaN,0.6
HarryPotter,70.032,-152.194,12.3,12/22/19,NaN,NaN,0.6
HarryPotter,70.032,-152.194,12.3,12/23/19,NaN,NaN,0.6
HarryPotter,70.032,-152.194,12.3,12/24/19,NaN,NaN,0.6
HarryPotter,70.032,-152.194,12.3,12/25/19,NaN,NaN,0.6
HarryPotter,70.032,-152.194,12.3,12/26/19,NaN,NaN,0.6
HarryPotter,70.032,-152.194,12.3,12/27/19,NaN,NaN,0.6
HarryPotter,70.032,-152.194,12.3,12/28/19,NaN,NaN,0.5
HarryPotter,70.032,-152.194,12.3,12/29/19,NaN,NaN,0.5
HarryPotter,70.032,-152.194,12.3,12/30/19,NaN,NaN,0.5
HarryPotter,70.032,-152.194,12.3,12/31/19,NaN,NaN,0.5
HarryPotter,70.032,-152.194,12.3,1/1/20,NaN,NaN,0.5
HarryPotter,70.032,-152.194,12.3,1/2/20,NaN,NaN,0.4
HarryPotter,70.032,-152.194,12.3,1/3/20,NaN,NaN,0.4
HarryPotter,70.032,-152.194,12.3,1/4/20,NaN,NaN,0.4
HarryPotter,70.032,-152.194,12.3,1/5/20,NaN,NaN,0.4
HarryPotter,70.032,-152.194,12.3,1/6/20,NaN,NaN,0.4
HarryPotter,70.032,-152.194,12.3,1/7/20,NaN,NaN,0.4
HarryPotter,70.032,-152.194,12.3,1/8/20,NaN,NaN,0.4
HarryPotter,70.032,-152.194,12.3,1/9/20,NaN,NaN,0.4
HarryPotter,70.032,-152.194,12.3,1/10/20,NaN,NaN,0.4
HarryPotter,70.032,-152.194,12.3,1/11/20,NaN,NaN,0.4
HarryPotter,70.032,-152.194,12.3,1/12/20,NaN,NaN,0.4
HarryPotter,70.032,-152.194,12.3,1/13/20,NaN,NaN,0.4
HarryPotter,70.032,-152.194,12.3,1/14/20,NaN,NaN,0.4
HarryPotter,70.032,-152.194,12.3,1/15/20,NaN,NaN,0.4
HarryPotter,70.032,-152.194,12.3,1/16/20,NaN,NaN,0.3
HarryPotter,70.032,-152.194,12.3,1/17/20,NaN,NaN,0.3
HarryPotter,70.032,-152.194,12.3,1/18/20,NaN,NaN,0.3
HarryPotter,70.032,-152.194,12.3,1/19/20,NaN,NaN,0.2
HarryPotter,70.032,-152.194,12.3,1/20/20,NaN,NaN,0.2
HarryPotter,70.032,-152.194,12.3,1/21/20,NaN,NaN,0.2
HarryPotter,70.032,-152.194,12.3,1/22/20,NaN,NaN,0.2
HarryPotter,70.032,-152.194,12.3,1/23/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,1/24/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,1/25/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,1/26/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,1/27/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,1/28/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,1/29/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,1/30/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,1/31/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,2/1/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,2/2/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,2/3/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,2/4/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,2/5/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,2/6/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,2/7/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,2/8/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,2/9/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,2/10/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,2/11/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,2/12/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,2/13/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,2/14/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,2/15/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,2/16/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,2/17/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,2/18/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,2/19/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,2/20/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,2/21/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,2/22/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,2/23/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,2/24/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,2/25/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,2/26/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,2/27/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,2/28/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,2/29/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,3/1/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,3/2/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,3/3/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,3/4/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,3/5/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,3/6/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,3/7/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,3/8/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,3/9/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,3/10/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,3/11/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,3/12/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,3/13/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,3/14/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,3/15/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,3/16/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,3/17/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,3/18/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,3/19/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,3/20/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,3/21/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,3/22/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,3/23/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,3/24/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,3/25/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,3/26/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,3/27/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,3/28/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,3/29/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,3/30/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,3/31/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/1/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/2/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/3/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/4/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/5/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/6/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/7/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/8/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/9/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/10/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,4/11/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/12/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/13/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/14/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/15/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/16/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/17/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/18/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/19/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/20/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/21/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/22/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/23/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,4/24/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,4/25/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,4/26/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,4/27/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,4/28/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,4/29/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,4/30/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,5/1/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,5/2/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,5/3/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,5/4/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,5/5/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,5/6/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,5/7/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,5/8/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,5/9/20,NaN,NaN,-0.1
HarryPotter,70.032,-152.194,12.3,5/10/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,5/11/20,NaN,NaN,0.0
HarryPotter,70.032,-152.194,12.3,5/12/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,5/13/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,5/14/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,5/15/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,5/16/20,NaN,NaN,0.1
HarryPotter,70.032,-152.194,12.3,5/17/20,NaN,NaN,0.2
HarryPotter,70.032,-152.194,12.3,5/18/20,NaN,NaN,0.2
HarryPotter,70.032,-152.194,12.3,5/19/20,NaN,NaN,0.3
HarryPotter,70.032,-152.194,12.3,5/20/20,NaN,NaN,0.3
HarryPotter,70.032,-152.194,12.3,5/21/20,NaN,NaN,0.4
HarryPotter,70.032,-152.194,12.3,5/22/20,NaN,NaN,0.4
HarryPotter,70.032,-152.194,12.3,5/23/20,NaN,NaN,0.6
HarryPotter,70.032,-152.194,12.3,5/24/20,NaN,NaN,0.7
HarryPotter,70.032,-152.194,12.3,5/25/20,NaN,NaN,0.7
HarryPotter,70.032,-152.194,12.3,5/26/20,NaN,NaN,0.6
HarryPotter,70.032,-152.194,12.3,5/27/20,NaN,NaN,0.6
HarryPotter,70.032,-152.194,12.3,5/28/20,NaN,NaN,0.8
HarryPotter,70.032,-152.194,12.3,5/29/20,2.34,12.39,1.1
HarryPotter,70.032,-152.194,12.3,5/30/20,2.39,12.44,1.7
HarryPotter,70.032,-152.194,12.3,5/31/20,2.41,12.46,2.1
HarryPotter,70.032,-152.194,12.3,6/1/20,2.41,12.46,2.1
HarryPotter,70.032,-152.194,12.3,6/2/20,2.41,12.46,2.2
HarryPotter,70.032,-152.194,12.3,6/3/20,2.40,12.45,2.2
HarryPotter,70.032,-152.194,12.3,6/4/20,2.39,12.44,2.2
HarryPotter,70.032,-152.194,12.3,6/5/20,2.39,12.44,2.3
HarryPotter,70.032,-152.194,12.3,6/6/20,2.38,12.43,2.2
HarryPotter,70.032,-152.194,12.3,6/7/20,2.37,12.42,1.9
HarryPotter,70.032,-152.194,12.3,6/8/20,2.36,12.41,2.2
HarryPotter,70.032,-152.194,12.3,6/9/20,2.36,12.41,2.4
HarryPotter,70.032,-152.194,12.3,6/10/20,2.35,12.40,2.7
HarryPotter,70.032,-152.194,12.3,6/11/20,2.34,12.39,3.1
HarryPotter,70.032,-152.194,12.3,6/12/20,2.34,12.39,3.5
HarryPotter,70.032,-152.194,12.3,6/13/20,2.34,12.39,3.7
HarryPotter,70.032,-152.194,12.3,6/14/20,2.33,12.38,3.8
HarryPotter,70.032,-152.194,12.3,6/15/20,2.33,12.38,4.0
HarryPotter,70.032,-152.194,12.3,6/16/20,2.33,12.38,4.0
HarryPotter,70.032,-152.194,12.3,6/17/20,2.32,12.37,3.7
HarryPotter,70.032,-152.194,12.3,6/18/20,2.32,12.37,3.9
HarryPotter,70.032,-152.194,12.3,6/19/20,2.32,12.37,4.4
HarryPotter,70.032,-152.194,12.3,6/20/20,2.31,12.36,4.7
HarryPotter,70.032,-152.194,12.3,6/21/20,2.31,12.36,4.6
HarryPotter,70.032,-152.194,12.3,6/22/20,2.31,12.36,4.3
HarryPotter,70.032,-152.194,12.3,6/23/20,2.30,12.35,4.1
HarryPotter,70.032,-152.194,12.3,6/24/20,2.30,12.35,4.1
HarryPotter,70.032,-152.194,12.3,6/25/20,2.30,12.35,4.2
HarryPotter,70.032,-152.194,12.3,6/26/20,2.30,12.35,4.6
HarryPotter,70.032,-152.194,12.3,6/27/20,2.30,12.35,4.8
HarryPotter,70.032,-152.194,12.3,6/28/20,2.30,12.35,7.1
HarryPotter,70.032,-152.194,12.3,6/29/20,2.29,12.34,9.0
HarryPotter,70.032,-152.194,12.3,6/30/20,2.30,12.35,9.1
HarryPotter,70.032,-152.194,12.3,7/1/20,2.30,12.35,9.6
HarryPotter,70.032,-152.194,12.3,7/2/20,2.29,12.34,10.7
HarryPotter,70.032,-152.194,12.3,7/3/20,2.29,12.34,11.4
HarryPotter,70.032,-152.194,12.3,7/4/20,2.28,12.33,12.2
HarryPotter,70.032,-152.194,12.3,7/5/20,2.28,12.33,12.6
HarryPotter,70.032,-152.194,12.3,7/6/20,2.27,12.32,12.4
HarryPotter,70.032,-152.194,12.3,7/7/20,2.27,12.32,12.0
HarryPotter,70.032,-152.194,12.3,7/8/20,2.26,12.31,11.9
HarryPotter,70.032,-152.194,12.3,7/9/20,2.26,12.31,11.6
HarryPotter,70.032,-152.194,12.3,7/10/20,2.25,12.30,11.6
HarryPotter,70.032,-152.194,12.3,7/11/20,2.25,12.30,12.0
HarryPotter,70.032,-152.194,12.3,7/12/20,2.25,12.30,11.3
HarryPotter,70.032,-152.194,12.3,7/13/20,2.24,12.29,10.7
HarryPotter,70.032,-152.194,12.3,7/14/20,2.24,12.29,11.1
HarryPotter,70.032,-152.194,12.3,7/15/20,2.24,12.29,11.9
HarryPotter,70.032,-152.194,12.3,7/16/20,2.24,12.29,11.6
HarryPotter,70.032,-152.194,12.3,7/17/20,2.23,12.28,10.5
HarryPotter,70.032,-152.194,12.3,7/18/20,2.23,12.28,9.5
HarryPotter,70.032,-152.194,12.3,7/19/20,2.23,12.28,9.8
HarryPotter,70.032,-152.194,12.3,7/20/20,2.23,12.28,9.6
HarryPotter,70.032,-152.194,12.3,7/21/20,2.22,12.27,9.2
HarryPotter,70.032,-152.194,12.3,7/22/20,2.22,12.27,9.5
HarryPotter,70.032,-152.194,12.3,7/23/20,2.22,12.27,9.9
HarryPotter,70.032,-152.194,12.3,7/24/20,2.23,12.28,9.2
HarryPotter,70.032,-152.194,12.3,7/25/20,2.23,12.28,8.7
HarryPotter,70.032,-152.194,12.3,7/26/20,2.23,12.28,9.2
HarryPotter,70.032,-152.194,12.3,7/27/20,2.24,12.29,9.8
HarryPotter,70.032,-152.194,12.3,7/28/20,2.24,12.29,9.5
HarryPotter,70.032,-152.194,12.3,7/29/20,2.23,12.28,9.8
HarryPotter,70.032,-152.194,12.3,7/30/20,2.24,12.29,10.0
HarryPotter,70.032,-152.194,12.3,7/31/20,2.24,12.29,10.5
HarryPotter,70.032,-152.194,12.3,8/1/20,2.24,12.29,10.7
HarryPotter,70.032,-152.194,12.3,8/2/20,2.24,12.29,9.6
HarryPotter,70.032,-152.194,12.3,8/3/20,2.25,12.30,8.3
HarryPotter,70.032,-152.194,12.3,8/4/20,2.25,12.30,8.8
HarryPotter,70.032,-152.194,12.3,8/5/20,2.25,12.30,9.4
HarryPotter,70.032,-152.194,12.3,8/6/20,2.25,12.30,10.3
HarryPotter,70.032,-152.194,12.3,8/7/20,2.24,12.29,10.8
HarryPotter,70.032,-152.194,12.3,8/8/20,2.24,12.29,10.0
HarryPotter,70.032,-152.194,12.3,8/9/20,2.24,12.29,10.5
HarryPotter,70.032,-152.194,12.3,8/10/20,2.24,12.29,10.7
HarryPotter,70.032,-152.194,12.3,8/11/20,2.24,12.29,11.6
HarryPotter,70.032,-152.194,12.3,8/12/20,2.24,12.29,12.1
HarryPotter,70.032,-152.194,12.3,8/13/20,2.24,12.29,11.7
HarryPotter,70.032,-152.194,12.3,8/14/20,2.24,12.29,12.3
HarryPotter,70.032,-152.194,12.3,8/15/20,2.23,12.28,12.4
HarryPotter,70.032,-152.194,12.3,8/16/20,2.23,12.28,12.3
HarryPotter,70.032,-152.194,12.3,8/17/20,2.23,12.28,11.7
HarryPotter,70.032,-152.194,12.3,8/18/20,2.23,12.28,11.4
HarryPotter,70.032,-152.194,12.3,8/19/20,2.23,12.28,11.7
HarryPotter,70.032,-152.194,12.3,8/20/20,2.22,12.27,11.8
HarryPotter,70.032,-152.194,12.3,8/21/20,2.22,12.27,11.8
HarryPotter,70.032,-152.194,12.3,8/22/20,2.22,12.27,11.6
HarryPotter,70.032,-152.194,12.3,8/23/20,2.22,12.27,11.5
HarryPotter,70.032,-152.194,12.3,8/24/20,2.22,12.27,12.4
HarryPotter,70.032,-152.194,12.3,8/25/20,2.21,12.26,12.6
HarryPotter,70.032,-152.194,12.3,8/26/20,2.21,12.26,11.0
HarryPotter,70.032,-152.194,12.3,8/27/20,2.21,12.26,9.2
